"usd_cleaning_fee","f_property_type","f_room_type","f_room_type2","f_cancellation_policy","f_bed_type","f_neighbourhood_cleansed","usd_price_day","p_host_response_rate","n_accommodates","n_bathrooms","n_review_scores_rating","n_number_of_reviews","n_guests_included","n_reviews_per_month","n_extra_people","n_minimum_nights","n_beds","n_days_since","d_24hourcheckin","d_airconditioning","d_breakfast","d_buzzerwirelessintercom","d_cabletv","d_carbonmonoxidedetector","d_cats","d_dogs","d_doorman","d_doormanentry","d_dryer","d_elevatorinbuilding","d_essentials","d_familykidfriendly","d_fireextinguisher","d_firstaidkit","d_freeparkingonpremises","d_freeparkingonstreet","d_gym","d_hairdryer","d_hangers","d_heating","d_hottub","d_indoorfireplace","d_internet","d_iron","d_keypad","d_kitchen","d_laptopfriendlyworkspace","d_lockonbedroomdoor","d_lockbox","d_otherpets","d_paidparkingoffpremises","d_petsallowed","d_petsliveonthisproperty","d_pool","d_privateentrance","d_privatelivingroom","d_safetycard","d_selfcheckin","d_shampoo","d_smartlock","d_smokedetector","d_smokingallowed","d_suitableforevents","d_tv","d_washer","d_washerdryer","d_wheelchairaccessible","d_wirelessinternet","price","neighbourhood_cleansed","cancellation_policy","room_type","property_type","ln_price","n_accommodates2","ln_accommodates","ln_accommodates2","ln_beds","f_bathroom","ln_number_of_reviews","f_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","n_days_since2","n_days_since3","ln_review_scores_rating","f_minimum_nights"
NA,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",100,100,2,1,86,62,2,0.82,15,1,1,2258,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,100,"Hackney","moderate","Entire home/apt","Apartment",4.60517018598809,4,0.693147180559945,0.480453013918201,0,1,4.14313472639153,2,7.72223474470961,59.6329094524002,460.499325301447,5098564,11512557512,4.45434729625351,1
35,"House","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",82,100,6,1.5,100,3,1,0.63,0,3,4,143,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,82,"Hackney","strict","Entire home/apt","House",4.40671924726425,36,1.79175946922805,3.2104019955684,1.38629436111989,1,1.38629436111989,1,4.96284463025991,24.6298268240996,122.234003798214,20449,2924207,4.60517018598809,3
30,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",89,NA,2,1,93,3,1,0.37,0,2,1,243,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,89,"Hackney","strict","Entire home/apt","Apartment",4.48863636973214,4,0.693147180559945,0.480453013918201,0,1,1.38629436111989,1,5.49306144334055,30.1737240203145,165.746120017988,59049,14348907,4.53259949315326,2
NA,"House","Private room","Private","flexible","Real Bed","Hackney",58,NA,2,1.5,93,4,1,0.11,10,1,1,1092,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,58,"Hackney","flexible","Private room","House",4.06044301054642,4,0.693147180559945,0.480453013918201,0,1,1.6094379124341,1,6.99576615630485,48.9407441137003,342.378001335001,1192464,1302170688,4.53259949315326,1
10,"Apartment","Private room","Private","strict","Real Bed","Hackney",45,100,2,1,94,66,1,2.05,10,2,1,966,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,45,"Hackney","strict","Private room","Apartment",3.80666248977032,4,0.693147180559945,0.480453013918201,0,1,4.20469261939097,2,6.87316383421252,47.2403810919269,324.690878835449,933156,901428696,4.54329478227,2
NA,"Apartment","Private room","Private","strict","Real Bed","Hackney",75,100,2,1,100,2,1,0.95,0,1,1,62,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,75,"Hackney","strict","Private room","Apartment",4.31748811353631,4,0.693147180559945,0.480453013918201,0,1,1.09861228866811,1,4.12713438504509,17.0332382322215,70.2984631968661,3844,238328,4.60517018598809,1
40,"Apartment","Private room","Private","flexible","Real Bed","Hackney",80,83,2,1,100,1,1,0.48,0,1,2,61,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,80,"Hackney","flexible","Private room","Apartment",4.38202663467388,4,0.693147180559945,0.480453013918201,0.693147180559945,1,0.693147180559945,1,4.11087386417331,16.8992839271432,69.4708246193372,3721,226981,4.60517018598809,1
15,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",80,100,2,1,99,15,1,1.19,0,2,1,377,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,80,"Hackney","strict","Entire home/apt","Apartment",4.38202663467388,4,0.693147180559945,0.480453013918201,0,1,2.77258872223978,1,5.93224518744801,35.1915329640001,208.764802064608,142129,53582633,4.59511985013459,2
12,"House","Private room","Private","moderate","Real Bed","Hackney",32,100,2,0,100,1,1,0.08,12,3,1,387,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,32,"Hackney","moderate","Private room","House",3.46573590279973,4,0.693147180559945,0.480453013918201,0,0,0.693147180559945,1,5.95842469302978,35.5028248225071,211.540908094737,149769,57960603,4.60517018598809,3
25,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",80,100,3,1,100,8,2,1.03,10,2,2,232,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,80,"Hackney","strict","Entire home/apt","Apartment",4.38202663467388,9,1.09861228866811,1.20694896081258,0.693147180559945,1,2.19722457733622,1,5.44673737166631,29.6669479959064,161.588074352584,53824,12487168,4.60517018598809,2
NA,"Apartment","Private room","Private","moderate","Real Bed","Hackney",65,NA,2,2,97,29,1,0.91,0,3,1,950,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,65,"Hackney","moderate","Private room","Apartment",4.17438726989564,4,0.693147180559945,0.480453013918201,0,2,3.40119738166216,1,6.85646198459459,47.0110709461907,322.329620797636,902500,857375000,4.57471097850338,3
25,"Apartment","Private room","Private","moderate","Real Bed","Hackney",62,100,2,1,97,86,1,2.84,12,2,1,909,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,62,"Hackney","moderate","Private room","Apartment",4.12713438504509,4,0.693147180559945,0.480453013918201,0,1,4.46590811865458,2,6.81234509417748,46.408045682164,316.147622333254,826281,751089429,4.57471097850338,2
15,"Apartment","Private room","Private","flexible","Real Bed","Hackney",90,NA,2,1,100,2,1,0.07,0,1,1,841,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,90,"Hackney","flexible","Private room","Apartment",4.49980967033027,4,0.693147180559945,0.480453013918201,0,1,1.09861228866811,1,6.73459165997295,45.3547248265772,305.445551557435,707281,594823321,4.60517018598809,1
NA,"Apartment","Private room","Private","moderate","Real Bed","Hackney",41,NA,2,1.5,100,1,1,0.05,12,1,1,578,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,41,"Hackney","moderate","Private room","Apartment",3.71357206670431,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,6.35957386867238,40.4441797911006,257.207748939371,334084,193100552,4.60517018598809,1
20,"Apartment","Private room","Private","moderate","Real Bed","Hackney",35,100,2,1,87,3,1,0.32,15,2,1,282,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,35,"Hackney","moderate","Private room","Apartment",3.55534806148941,4,0.693147180559945,0.480453013918201,0,1,1.38629436111989,1,5.64190707093811,31.8311153971015,179.588195034754,79524,22425768,4.46590811865458,2
30,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",98,NA,2,1,92,5,1,0.59,0,4,1,253,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,98,"Hackney","moderate","Entire home/apt","Apartment",4.58496747867057,4,0.693147180559945,0.480453013918201,0,1,1.79175946922805,1,5.53338948872752,30.6183992339602,169.423528482858,64009,16194277,4.52178857704904,3
20,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",70,NA,2,1,100,1,1,0.11,0,2,2,264,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,70,"Hackney","moderate","Entire home/apt","Apartment",4.24849524204936,4,0.693147180559945,0.480453013918201,0.693147180559945,1,0.693147180559945,1,5.57594910314632,31.0912084008782,173.362995598612,69696,18399744,4.60517018598809,2
NA,"Apartment","Private room","Private","flexible","Real Bed","Hackney",27,NA,2,1,20,1,1,0.06,0,4,1,504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,27,"Hackney","flexible","Private room","Apartment",3.29583686600433,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,6.22257626807137,38.720455411965,240.940986935409,254016,128024064,2.99573227355399,3
20,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",49,NA,2,0.5,60,3,1,0.3,0,1,1,298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,49,"Hackney","strict","Entire home/apt","Apartment",3.89182029811063,4,0.693147180559945,0.480453013918201,0,0,1.38629436111989,1,5.6970934865054,32.4568741939823,184.909846562862,88804,26463592,4.0943445622221,1
39,"Apartment","Private room","Private","strict","Real Bed","Hackney",57,100,2,1,95,25,1,0.45,39,4,1,1680,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,57,"Hackney","strict","Private room","Apartment",4.04305126783455,4,0.693147180559945,0.480453013918201,0,1,3.25809653802148,1,7.4265490723973,55.1536311247253,409.601148068672,2822400,4741632000,4.55387689160054,3
25,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",100,100,4,1,100,1,1,0.88,15,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,100,"Hackney","strict","Entire home/apt","Apartment",4.60517018598809,16,1.38629436111989,1.92181205567281,0.693147180559945,1,0.693147180559945,1,3.49650756146648,12.2255651273923,42.746780911128,1089,35937,4.60517018598809,2
65,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",165,100,4,2,100,7,2,1.03,15,3,2,203,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,165,"Hackney","moderate","Entire home/apt","Apartment",5.10594547390058,16,1.38629436111989,1.92181205567281,0.693147180559945,2,2.07944154167984,1,5.31320597904179,28.2301577757254,149.992643083277,41209,8365427,4.60517018598809,3
NA,"Apartment","Private room","Private","flexible","Real Bed","Hackney",47,NA,2,1,90,2,1,0.27,0,3,1,224,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,47,"Hackney","flexible","Private room","Apartment",3.85014760171006,4,0.693147180559945,0.480453013918201,0,1,1.09861228866811,1,5.41164605185504,29.2859129905582,158.484995410325,50176,11239424,4.49980967033027,3
NA,"House","Private room","Private","moderate","Real Bed","Hackney",55,NA,2,1,98,62,1,1.75,0,1,1,1062,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,55,"Hackney","moderate","Private room","House",4.00733318523247,4,0.693147180559945,0.480453013918201,0,1,4.14313472639153,2,6.96790920180188,48.5517586445554,338.304245823062,1127844,1197770328,4.58496747867057,1
20,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",75,NA,4,1,90,2,1,0.27,0,3,2,220,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,75,"Hackney","strict","Entire home/apt","Apartment",4.31748811353631,16,1.38629436111989,1.92181205567281,0.693147180559945,1,1.09861228866811,1,5.39362754635236,29.091218108771,156.907195348412,48400,10648000,4.49980967033027,3
NA,"Apartment","Private room","Private","moderate","Real Bed","Hackney",40,100,1,1,100,9,1,0.5,15,4,1,537,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,40,"Hackney","moderate","Private room","Apartment",3.68887945411394,1,0,0,0,1,2.30258509299405,1,6.28599809450886,39.5137720441691,248.383495776505,288369,154854153,4.60517018598809,3
20,"House","Private room","Private","flexible","Real Bed","Hackney",50,100,2,1,100,1,1,1,0,1,2,9,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,50,"Hackney","flexible","Private room","House",3.91202300542815,4,0.693147180559945,0.480453013918201,0.693147180559945,1,0.693147180559945,1,2.19722457733622,4.82779584325033,10.6077516811513,81,729,4.60517018598809,1
10,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",85,NA,2,1,85,5,1,0.25,0,5,1,606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,85,"Hackney","strict","Entire home/apt","Apartment",4.44265125649032,4,0.693147180559945,0.480453013918201,0,1,1.79175946922805,1,6.40687998606931,41.0481111558955,262.990321830656,367236,222545016,4.44265125649032,3
55,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",89,100,4,1,60,1,1,0.13,0,1,2,237,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,89,"Hackney","strict","Entire home/apt","Apartment",4.48863636973214,16,1.38629436111989,1.92181205567281,0.693147180559945,1,0.693147180559945,1,5.46806014113513,29.8996817070708,163.493257775061,56169,13312053,4.0943445622221,1
80,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",275,79,7,1,80,1,1,0.03,0,1,4,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,275,"Hackney","strict","Entire home/apt","Apartment",5.61677109766657,49,1.94591014905531,3.78656630819647,1.38629436111989,1,0.693147180559945,1,6.75809450442773,45.6718413307763,308.654619904615,741321,638277381,4.38202663467388,1
20,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",80,NA,2,1,95,4,1,0.25,0,3,1,471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,80,"Hackney","moderate","Entire home/apt","Apartment",4.38202663467388,4,0.693147180559945,0.480453013918201,0,1,1.6094379124341,1,6.15485809401642,37.8822781574794,233.160046337343,221841,104487111,4.55387689160054,3
40,"Apartment","Private room","Private","strict","Real Bed","Hackney",25,100,2,1,92,13,1,0.74,10,1,1,525,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,"Hackney","strict","Private room","Apartment",3.2188758248682,4,0.693147180559945,0.480453013918201,0,1,2.63905732961526,1,6.26339826259162,39.2301577958358,245.714102179633,275625,144703125,4.52178857704904,1
NA,"Apartment","Private room","Private","moderate","Real Bed","Hackney",34,100,2,1,94,7,1,1.15,0,2,1,181,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,34,"Hackney","moderate","Private room","Apartment",3.52636052461616,4,0.693147180559945,0.480453013918201,0,1,2.07944154167984,1,5.19849703126583,27.0243713840796,140.486114411963,32761,5929741,4.54329478227,2
25,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",79,100,4,1,100,2,4,0.3,0,5,4,202,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,79,"Hackney","strict","Entire home/apt","Apartment",4.36944785246702,16,1.38629436111989,1.92181205567281,1.38629436111989,1,1.09861228866811,1,5.30826769740121,28.1777059472731,149.57480626678,40804,8242408,4.60517018598809,3
30,"Apartment","Private room","Private","strict","Real Bed","Hackney",40,100,2,1.5,83,6,1,0.86,10,1,1,209,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,40,"Hackney","strict","Private room","Apartment",3.68887945411394,4,0.693147180559945,0.480453013918201,0,1,1.94591014905531,1,5.34233425196481,28.5405352597164,152.473079087392,43681,9129329,4.4188406077966,1
55,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",150,100,3,1,97,49,2,1.48,40,1,2,991,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,150,"Hackney","strict","Entire home/apt","Apartment",5.01063529409626,9,1.09861228866811,1.20694896081258,0.693147180559945,1,3.91202300542815,1,6.89871453432999,47.5922622261758,328.325431141363,982081,973242271,4.57471097850338,1
35,"Apartment","Private room","Private","strict","Real Bed","Hackney",37,91,1,1,93,93,1,2.11,20,3,1,1323,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,37,"Hackney","strict","Private room","Apartment",3.61091791264422,1,0,0,0,1,4.54329478227,2,7.18765716411496,51.6624155088531,371.331730947691,1750329,2315685267,4.53259949315326,3
55,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",99,100,4,2,90,28,1,1.56,0,1,2,536,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,99,"Hackney","strict","Entire home/apt","Apartment",4.59511985013459,16,1.38629436111989,1.92181205567281,0.693147180559945,2,3.36729582998647,1,6.2841341610708,39.490342154337,248.162608164444,287296,153990656,4.49980967033027,1
20,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",79,100,2,1,94,10,1,0.78,0,1,1,384,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,79,"Hackney","moderate","Entire home/apt","Apartment",4.36944785246702,4,0.693147180559945,0.480453013918201,0,1,2.39789527279837,1,5.95064255258773,35.4101467886678,210.713126274024,147456,56623104,4.54329478227,1
20,"House","Private room","Private","flexible","Real Bed","Hackney",65,100,3,1,100,3,1,0.58,0,2,2,153,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,65,"Hackney","flexible","Private room","House",4.17438726989564,9,1.09861228866811,1.20694896081258,0.693147180559945,1,1.38629436111989,1,5.03043792139244,25.305305680983,127.296769310045,23409,3581577,4.60517018598809,2
30,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",139,100,7,1,91,164,4,5.54,15,3,4,887,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,139,"Hackney","strict","Entire home/apt","Apartment",4.93447393313069,49,1.94591014905531,3.78656630819647,1.38629436111989,1,5.10594547390058,2,6.78784498230958,46.0748395038653,312.748868137031,786769,697864103,4.51085950651685,3
NA,"Apartment","Private room","Private","moderate","Real Bed","Hackney",50,100,2,1,100,1,1,1,25,10,1,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,50,"Hackney","moderate","Private room","Apartment",3.91202300542815,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,3.3322045101752,11.103586897632,36.9994223394116,784,21952,4.60517018598809,3
40,"House","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",110,100,5,3,100,1,5,0.15,20,6,3,197,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,110,"Hackney","strict","Entire home/apt","House",4.70048036579242,25,1.6094379124341,2.59029039398023,1.09861228866811,2,0.693147180559945,1,5.28320372873799,27.912241639351,147.466059106455,38809,7645373,4.60517018598809,3
10,"Apartment","Private room","Private","strict","Real Bed","Hackney",40,100,1,1,90,2,1,2,0,2,1,27,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,40,"Hackney","strict","Private room","Apartment",3.68887945411394,1,0,0,0,1,1.09861228866811,1,3.29583686600433,10.8625406473132,35.8011619238855,729,19683,4.49980967033027,2
NA,"Apartment","Private room","Private","flexible","Real Bed","Hackney",27,NA,1,1,100,2,1,0.21,0,1,1,286,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,27,"Hackney","flexible","Private room","Apartment",3.29583686600433,1,0,0,0,1,1.09861228866811,1,5.65599181081985,31.9902433640612,180.936554493264,81796,23393656,4.60517018598809,1
NA,"Apartment","Private room","Private","strict","Real Bed","Hackney",50,100,4,1.5,88,138,2,3.27,10,1,3,1266,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50,"Hackney","strict","Private room","Apartment",3.91202300542815,16,1.38629436111989,1.92181205567281,1.09861228866811,1,4.93447393313069,2,7.14361760270412,51.0312724536642,364.547896188385,1602756,2029089096,4.47733681447821,1
45,"House","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",129,NA,7,1.5,100,3,1,0.15,15,2,4,586,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,129,"Hackney","strict","Entire home/apt","House",4.85981240436167,49,1.94591014905531,3.78656630819647,1.38629436111989,1,1.38629436111989,1,6.37331978957701,40.619205140214,258.879183957014,343396,201230056,4.60517018598809,2
51,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",90,100,2,1,100,3,1,1.08,0,2,1,82,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,90,"Hackney","strict","Entire home/apt","Apartment",4.49980967033027,4,0.693147180559945,0.480453013918201,0,1,1.38629436111989,1,4.40671924726425,19.4191745242092,85.5748501418165,6724,551368,4.60517018598809,2
35,"Apartment","Shared room","Shared","moderate","Real Bed","Hackney",108,100,6,2,95,71,4,2.88,20,2,2,738,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,108,"Hackney","moderate","Shared room","Apartment",4.68213122712422,36,1.79175946922805,3.2104019955684,0.693147180559945,2,4.27666611901606,2,6.60394382460047,43.6120740384787,288.01168702443,544644,401947272,4.55387689160054,2
73,"House","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",60,100,6,1.5,100,2,2,0.98,8,1,3,60,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,60,"Hackney","moderate","Entire home/apt","House",4.0943445622221,36,1.79175946922805,3.2104019955684,1.09861228866811,1,1.09861228866811,1,4.0943445622221,16.7636573941977,68.6361894948876,3600,216000,4.60517018598809,1
